x,y,z
-0.1561431884765625,-0.0732574462890625,-1.0299224853515625
-0.1755218505859375,-0.134796142578125,-0.9517822265625
0.0026397705078125,-0.5995025634765625,-1.4207305908203125
0.164642333984375,-0.5853118896484375,-1.1886444091796875
0.5969696044921875,-0.3640594482421875,-0.5796356201171875
0.7551727294921875,-0.2635040283203125,-0.1380462646484375
0.589447021484375,-0.9083099365234375,-0.3520965576171875
0.998504638671875,-0.44525146484375,0.1195526123046875
1.129486083984375,0.7168731689453125,0.5524444580078125
-0.167694091796875,1.0307769775390625,-0.08660888671875
-1.59808349609375,1.4091644287109375,-0.241790771484375
-3.07196044921875,2.9821319580078125,0.763671875
-5.2791595458984375,1.8295440673828125,-0.998443603515625
-1.8748779296875,-0.16705322265625,0.231781005859375
-0.690582275390625,0.67578125,0.0670166015625
-0.48712158203125,0.8458099365234375,0.23883056640625
-0.7835693359375,0.649749755859375,0.171875
-1.2569580078125,0.337921142578125,0.091827392578125
-1.4320526123046875,0.0625,-0.330718994140625
-1.2910308837890625,-0.3528289794921875,-0.8814849853515625
-0.4885406494140625,-0.95599365234375,-1.050628662109375
0.0847320556640625,-0.78955078125,-1.147979736328125
0.48236083984375,-0.159515380859375,-0.1903839111328125
0.8140411376953125,0.02923583984375,-0.1301422119140625
0.1310272216796875,1.1011199951171875,0.1733856201171875
-0.681915283203125,1.142852783203125,-0.20257568359375
-1.92559814453125,1.3994903564453125,-0.2804107666015625
-4.22271728515625,2.673553466796875,-0.688323974609375
-5.0730133056640625,0.2015533447265625,-0.45037841796875
-1.1219329833984375,-0.3641815185546875,-0.3507537841796875
-0.6804046630859375,0.8251190185546875,-0.034942626953125
-0.7156829833984375,0.7190093994140625,0.037109375
-0.8578643798828125,0.53668212890625,0.01092529296875
-1.01556396484375,0.36651611328125,-0.1067962646484375
-1.6952056884765625,0.1063079833984375,-0.2209320068359375
-1.3700714111328125,-0.2685394287109375,-0.7908172607421875
-0.5553436279296875,-0.56890869140625,-1.1226043701171875
0.2860260009765625,-0.202178955078125,-0.66021728515625
0.626129150390625,-0.0269622802734375,0.0797271728515625
0.89813232421875,0.3845062255859375,0.19635009765625
0.860107421875,0.744415283203125,0.2011566162109375
-0.3673858642578125,0.7076873779296875,-0.331573486328125
-1.597991943359375,1.14447021484375,-0.1180419921875
-2.27252197265625,2.978179931640625,-0.067413330078125
-4.694915771484375,2.3463134765625,-1.976898193359375
-2.3312530517578125,-0.1417694091796875,-0.0452728271484375
-0.8587646484375,0.561309814453125,0.0414581298828125
-0.4880828857421875,0.9302825927734375,-0.0348968505859375
-0.58734130859375,0.8333740234375,0.06121826171875
-0.744476318359375,0.6723175048828125,-0.0632171630859375
-0.8073272705078125,0.676025390625,-0.0366058349609375
-1.3941497802734375,0.4409637451171875,0.072357177734375
-1.7072601318359375,0.2653350830078125,-0.5808563232421875
-0.9705047607421875,-0.250732421875,-0.940765380859375
-0.17919921875,-0.402557373046875,-0.7589111328125
0.15533447265625,-0.2631683349609375,-0.55352783203125
0.5445556640625,-0.1797027587890625,-0.0904083251953125
0.7352294921875,0.1468505859375,0.240966796875
0.8236846923828125,0.2615966796875,0.1172332763671875
0.291015625,0.3074188232421875,-0.1644134521484375
-0.94403076171875,0.949981689453125,-0.2132110595703125
-2.4482421875,2.57073974609375,-0.1183929443359375
-4.1771087646484375,2.632171630859375,-2.421417236328125
-2.6120758056640625,-0.1174774169921875,-0.2202606201171875
-1.03778076171875,0.3568572998046875,-0.148590087890625
-0.5843505859375,0.7571563720703125,-0.1525421142578125
-0.765167236328125,0.7053680419921875,-0.063720703125
-1.0772857666015625,0.5308074951171875,-0.0575103759765625
-1.1106109619140625,0.3639068603515625,-0.2997283935546875
-1.1565399169921875,0.0121612548828125,-0.5378570556640625
-1.1116790771484375,-0.3935394287109375,-0.681884765625
-0.5595245361328125,-0.5278472900390625,-0.740234375
0.340667724609375,-0.2578125,-0.9107818603515625
0.5849151611328125,-0.201019287109375,-0.6558074951171875
0.871826171875,-0.183929443359375,-0.28961181640625
1.0867919921875,0.171844482421875,-0.1050567626953125
0.56292724609375,0.2379150390625,-0.1837310791015625
-0.1517333984375,0.24560546875,-0.0970611572265625
-0.788055419921875,0.6074981689453125,0.2850799560546875
-1.8923797607421875,1.5367431640625,-0.009674072265625
-4.4332427978515625,1.95172119140625,-1.632659912109375
-2.8707427978515625,-0.359893798828125,0.13006591796875
-0.834014892578125,0.2554168701171875,-0.2270660400390625
-0.6259613037109375,0.82952880859375,-0.0142974853515625
-0.7897796630859375,0.72381591796875,-0.10333251953125
-0.941070556640625,0.5208282470703125,-0.1563873291015625
-1.1557159423828125,0.3764495849609375,-0.1749114990234375
-1.327667236328125,0.139404296875,-0.386993408203125
-1.091644287109375,-0.255523681640625,-0.51336669921875
-0.8829498291015625,-0.619415283203125,-0.6935882568359375
-0.347320556640625,-0.861083984375,-0.8956756591796875
0.316650390625,-0.4736328125,-0.6511077880859375
0.72406005859375,0.105316162109375,0.1580352783203125
0.9063720703125,0.344207763671875,0.3439178466796875
0.4182586669921875,0.3223876953125,-0.04266357421875
-0.5645904541015625,0.6268310546875,-0.1610107421875
-1.583740234375,1.8621368408203125,0.1493377685546875
-3.798187255859375,2.8533935546875,-1.1732940673828125
-3.3109130859375,-0.0048675537109375,-0.5343475341796875
-1.110137939453125,0.062835693359375,-0.2429046630859375
