x,y,z
0.0659027099609375,0.1049652099609375,-1.074951171875
0.0405120849609375,-0.09295654296875,-0.99383544921875
-0.029388427734375,-0.148895263671875,-1.017364501953125
-0.104248046875,-0.2332763671875,-0.8500823974609375
-0.1409149169921875,-0.3339385986328125,-0.618316650390625
-0.144744873046875,-0.3695526123046875,-0.9053192138671875
-0.2612152099609375,-0.2786865234375,-1.05377197265625
-0.01123046875,-0.186309814453125,-1.1245269775390625
0.497650146484375,-0.138641357421875,-1.0445098876953125
0.8487701416015625,-0.042724609375,-1.080780029296875
1.293792724609375,0.383026123046875,-1.560791015625
0.6347808837890625,0.4952545166015625,-1.95751953125
0.2213134765625,0.15093994140625,-1.9188385009765625
0.2047119140625,0.01177978515625,-0.215240478515625
0.8831634521484375,0.199920654296875,0.26629638671875
0.3229522705078125,0.220184326171875,0.5544586181640625
0.43707275390625,-0.0543365478515625,0.233917236328125
0.963897705078125,0.023223876953125,-0.29541015625
0.9917755126953125,0.1411895751953125,-0.013153076171875
0.9588470458984375,0.0945281982421875,-0.0425567626953125
0.984588623046875,0.1545867919921875,-0.0262298583984375
0.999420166015625,0.1576995849609375,0.0308685302734375
1.0023345947265625,0.145172119140625,0.0288848876953125
0.975555419921875,0.1068572998046875,0.01470947265625
0.9752960205078125,0.1012115478515625,0.0550537109375
0.9214019775390625,0.0850830078125,0.0994415283203125
0.7132415771484375,0.0017852783203125,0.1683807373046875
0.5501556396484375,-0.020751953125,0.24078369140625
0.3079071044921875,-0.1144561767578125,0.532012939453125
0.2559356689453125,-0.40972900390625,0.6626739501953125
0.049560546875,-0.5311126708984375,0.029693603515625
-0.2864837646484375,-0.5307769775390625,-0.8553619384765625
-0.400543212890625,-0.3393096923828125,-1.1458740234375
-0.6129150390625,-0.41363525390625,-1.2989959716796875
-1.0119171142578125,-0.340789794921875,-1.3268890380859375
-0.5455780029296875,-0.2576904296875,-1.2895355224609375
-0.331268310546875,-0.1417083740234375,-0.9856109619140625
-0.355712890625,-0.0168304443359375,-0.8798675537109375
-0.447601318359375,-0.002166748046875,-0.8368682861328125
-0.5566253662109375,0.00115966796875,-0.888946533203125
-0.4747467041015625,-0.004150390625,-0.8654022216796875
-0.0595703125,-0.0985107421875,-0.881561279296875
0.538848876953125,-0.1507415771484375,-1.269866943359375
0.4160003662109375,-0.089599609375,-1.764312744140625
0.198486328125,0.3503875732421875,-2.381439208984375
0.05548095703125,0.573577880859375,-1.9840545654296875
0.2153167724609375,0.2003173828125,-0.518768310546875
0.536956787109375,-0.182098388671875,0.3902587890625
0.96710205078125,0.563690185546875,0.3338165283203125
0.6280975341796875,-0.0900726318359375,0.8147125244140625
0.7572021484375,-0.108428955078125,0.0435333251953125
1.0303192138671875,-0.073638916015625,-0.214385986328125
1.0089263916015625,-0.035980224609375,-0.0133056640625
0.9990997314453125,-0.0238189697265625,-0.01776123046875
0.9682464599609375,-0.01153564453125,0.0395965576171875
0.980224609375,0.0378570556640625,0.0270538330078125
0.796112060546875,-0.0153045654296875,0.18756103515625
0.481903076171875,-0.171630859375,0.282073974609375
0.5088653564453125,-0.11541748046875,0.55853271484375
0.4055023193359375,-0.334625244140625,-0.173614501953125
-0.0699920654296875,-0.6412811279296875,-0.3852691650390625
-0.60784912109375,-0.673431396484375,-0.7329864501953125
-0.901153564453125,-0.7389984130859375,-1.0350494384765625
-0.8303375244140625,-0.673736572265625,-1.074798583984375
-1.3743438720703125,-0.650909423828125,0.7252655029296875
-1.0910491943359375,-0.570892333984375,0.454071044921875
-0.854827880859375,-0.361053466796875,0.1927947998046875
-0.89752197265625,-0.2810211181640625,0.1165313720703125
-0.9632110595703125,-0.30328369140625,0.0530242919921875
-1.0238494873046875,-0.22174072265625,0.168365478515625
-1.006439208984375,-0.2642059326171875,0.2159576416015625
-0.2675628662109375,-0.2453460693359375,-0.6789398193359375
0.875244140625,-0.00103759765625,-0.9306182861328125
0.6826019287109375,0.0567169189453125,-1.593109130859375
0.601318359375,0.4957275390625,-2.422271728515625
-0.123046875,0.0306243896484375,-2.4014434814453125
-0.2707366943359375,-0.0426788330078125,-0.7278289794921875
0.89727783203125,-0.007598876953125,0.20184326171875
0.593597412109375,0.3827972412109375,0.108001708984375
0.5492401123046875,0.0648040771484375,0.68719482421875
0.6384735107421875,-0.063507080078125,-0.1476898193359375
0.877044677734375,-0.0130462646484375,-0.250396728515625
1.03753662109375,0.002166748046875,-0.0332794189453125
1.0394134521484375,0.073822021484375,0.044464111328125
1.0079193115234375,0.0630035400390625,0.026123046875
0.9520416259765625,0.0700225830078125,0.0347442626953125
0.5473175048828125,0.01971435546875,0.0169219970703125
0.451934814453125,-0.02197265625,0.23065185546875
0.6707305908203125,-0.009765625,0.575042724609375
0.6065521240234375,-0.10003662109375,0.64093017578125
-0.14813232421875,-0.56536865234375,-0.451934814453125
-0.5500946044921875,-0.610687255859375,-1.2799835205078125
-0.40826416015625,-0.3090667724609375,-1.613525390625
-0.1718902587890625,-0.2231597900390625,-1.7627716064453125
-0.1371307373046875,-0.1856689453125,-1.332183837890625
-0.180023193359375,-0.0711212158203125,-0.9707489013671875
-0.1575927734375,0.01953125,-0.8809814453125
-0.25897216796875,-0.0408477783203125,-0.8669586181640625
-0.4976806640625,-0.043701171875,-0.928436279296875
-0.464385986328125,-0.1017608642578125,-0.8139801025390625
